Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2021-12-27,Xinliansheng Optoelectronics Technology is a developer and manufacturer of multimedia data transmission optical modules and cables.,Xinliansheng Optoelectronics Technology,https://www.crunchbase.com/organization/xinliansheng-optoelectronics-technology,"Digital Media, Hardware, Manufacturing, Video, Virtual Reality","Shenzhen, Guangdong, China, Asia",Series A - Xinliansheng Optoelectronics Technology,https://www.crunchbase.com/funding_round/xinliansheng-optoelectronics-technology-series-a--909afa15,1,Fortune Venture Capital,Early Stage Venture,Fortune Venture Capital,Series A,1,,,,,,,,,,Yes,,http://www.8klink.com.cn/,,Early Stage Venture,,"106,421"
2022-01-10,"Qingying Machine Vision Technology is a researcher and developer of 3D imaging, displays and recognition technologies.",Qingying Machine Vision Technology,https://www.crunchbase.com/organization/qingying-machine-vision-technology,"3D Technology, Electronics, Facial Recognition, Manufacturing","Beijing, Beijing, China, Asia",Angel Round - Qingying Machine Vision Technology,https://www.crunchbase.com/funding_round/qingying-machine-vision-technology-angel--f560dd34,1,Taiyou Fund,Seed,Taiyou Fund,Angel,1,10000000,CNY,1568406,90000000,CNY,14115654,10000000,CNY,1568406,Yes,,http://www.clemage.com/,,Seed,,"109,264"
2022-01-11,DiAct Technology is a technology company engaged in developing integrated user experience marketing management platform products.,DiAct Technology,https://www.crunchbase.com/organization/diact-technology,"Marketing, SaaS, Software, Software Engineering, UX Design","Shanghai, Shanghai, China, Asia",Series B - DiAct Technology,https://www.crunchbase.com/funding_round/diact-technology-series-b--b34567c2,1,Oriental Fortune Capital,Early Stage Venture,Oriental Fortune Capital,Series B,1,90000000,CNY,14119862,,,,90000000,CNY,14119862,Yes,,https://www.diact.com/,,Early Stage Venture,,"107,608"
2022-01-17,Leateck Technology provides digital full-process solutions and one-stop services for the pharmaceutical industry.,Shanghai Leateck Technology,https://www.crunchbase.com/organization/shanghai-leateck-technology-co-ltd,Document Management,"Baoshan, Shanghai, China, Asia",Series A - Shanghai Leateck Technology,https://www.crunchbase.com/funding_round/shanghai-leateck-technology-co-ltd-series-a--d4a4f4b2,1,CMG-SDIC Capital Management,Early Stage Venture,CMG-SDIC Capital Management,Series A,1,,,,,,,,,,Yes,,https://www.leateckgroup.com/,,Early Stage Venture,,"110,120"
2021-12-27,"Soulgame is a mobile game developer that provides dynamic, living games .",SoulGame,https://www.crunchbase.com/organization/soulgame,"Casual Games, Gaming, Video Games","Beijing, Beijing, China, Asia",Corporate Round - SoulGame,https://www.crunchbase.com/funding_round/soulgame-corporate-round--d45e06bc,1,Xiatou APP,,Xiatou APP,Corporate Round,1,,,,,,,,,,Yes,,https://soulgame.com,$1M to $10M,,,"106,595"
2021-12-27,Yue moving circle focuses on the development of software and hardware products in the sports and health ecological chains.,Yue moving circle,https://www.crunchbase.com/organization/yue-moving-circle,Software,"Shenzhen, Guangdong, China, Asia",Corporate Round - Yue moving circle,https://www.crunchbase.com/funding_round/yue-moving-circle-corporate-round--04959df7,1,Shanghai Lisheng Racing,,Shanghai Lisheng Racing,Corporate Round,1,177000000,CNY,27780830,531000000,CNY,83342489,177000000,CNY,27780830,Yes,,https://51yund.com,,,,"107,904"
2021-12-28,Eastern Jin Technology is a company that provides enterprise big data platform and analysis business.,Eastern Jin Technology,https://www.crunchbase.com/organization/eastern-jin-technology,"Big Data, Enterprise","Beijing, Beijing, China, Asia",Venture Round - Eastern Jin Technology,https://www.crunchbase.com/funding_round/eastern-jin-technology-series-unknown--a6fd384f,1,China Electronics Technology Group Corporation (CETC),,China Electronics Technology Group Corporation (CETC),Venture - Series Unknown,2,,,,,,,,,,Yes,,http://www.seaboxdata.com/,,,,"106,727"
2021-12-28,"Yuanjingtaico is a biotech firm focused on the R&D of fluorescent PCR reagents, microfluidic, and electrochemical detection products.",Yuanjingtaico,https://www.crunchbase.com/organization/yuanjingtaico,"Biotechnology, Medical, Medical Device","Tongzhou, Beijing, China, Asia",Seed Round - Yuanjingtaico,https://www.crunchbase.com/funding_round/yuanjingtaico-seed--41384055,1,BioVenture,Seed,BioVenture,Seed,1,1600000,USD,1600000,,,,1600000,USD,1600000,Yes,,http://www.origingene-tech.com/index.jsp,,Seed,,"109,501"
2022-01-21,"BOTSINGTECH is an enterprise offering R&D, production, and sales of robots.",BOTSINGTECH,https://www.crunchbase.com/organization/botsingtech,"Industrial, Manufacturing, Robotics","Daxing, Beijing, China, Asia",Private Equity Round - BOTSINGTECH,https://www.crunchbase.com/funding_round/botsingtech-private-equity--40ae9dc6,1,Sinopec Engineering Inc,Private Equity,Sinopec Engineering Inc,Private Equity,4,100000000,CNY,15775857,,,,140000000,CNY,21599876,Yes,,http://www.botsing.net,,Private Equity,,"107,243"
2022-01-07,"Shunhua is engaged in the system design, application, and technical services for hydrogen energy , nuclear energy, and distributed energy.",Shunhua New Energy,https://www.crunchbase.com/organization/shunhua-new-energy,"Energy, Energy Efficiency, Energy Management, Energy Storage, Machinery Manufacturing","Shanghai, Shanghai, China, Asia",Venture Round - Shunhua New Energy,https://www.crunchbase.com/funding_round/shunhua-new-energy-series-unknown--1b856f64,1,Sinopec Capital,,Sinopec Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.sunwise.sh.cn/,,,,"106,978"
2022-01-10,Zhengniao Chuhai is a provider of cross-border export e-commerce services and also provide system support and backend supply services.,Zhengniao Chuhai,https://www.crunchbase.com/organization/zhengniao-chuhai,"Business Development, E-Commerce, Retail, Sales, Supply Chain Management","Shenzhen, Guangdong, China, Asia",Corporate Round - Zhengniao Chuhai,https://www.crunchbase.com/funding_round/zhengniao-chuhai-corporate-round--5608fd3b,1,Guangdong Insight Brand Marketing Group,,Guangdong Insight Brand Marketing Group,Corporate Round,1,100000000,CNY,15684060,775200000,CNY,121582835,100000000,CNY,15684060,Yes,,https://www.zhengniao.cn/,,,,"107,166"
2022-01-10,Yinshi is a chain store catering brand of pre-prepared dishes and providing affordable and efficient catering solutions.,Yinshi,https://www.crunchbase.com/organization/yinshi,"Catering, E-Commerce, Food and Beverage, Retail","Shijiazhuang, Hebei, China, Asia",Angel Round - Yinshi,https://www.crunchbase.com/funding_round/yinshi-angel--1874cde8,1,K2VC,Seed,K2VC,Angel,1,140000,USD,140000,,,,140000,USD,140000,Yes,,,,Seed,,"107,421"
2022-03-24,Xiongan Farm is an Internet agricultural industry platform.,Xiongan Farm,https://www.crunchbase.com/organization/xiongan-farm,"Advice, Agriculture, AgTech, Online Portals","Baoding, Hebei, China, Asia",Series A - Xiongan Farm,https://www.crunchbase.com/funding_round/xiongan-farm-series-a--11988d90,1,Tatfook,Early Stage Venture,Tatfook,Series A,1,,,,,,,,,,Yes,,https://www.数字农场.中国/,,Early Stage Venture,,"107,658"
2022-02-01,Youzhi chuangxin provides artificial intelligence open source community platform.,Youzhi Chuangxin,https://www.crunchbase.com/organization/youzhi-chuangxin,Artificial Intelligence (AI),"Shenzhong, Qinghai, China, Asia",Angel Round - Youzhi Chuangxin,https://www.crunchbase.com/funding_round/youzhi-chuangxin-angel--1bb706e0,1,Co-Power Capital Management,Seed,Co-Power Capital Management,Angel,1,10000000,CNY,1572080,,,,10000000,CNY,1572080,Yes,,https://www.snngrow.com/,,Seed,,"108,513"
2022-02-01,Dr. Cheese is a cheese product brand providing consumers with a high-calcium and high-protein food.,Dr. Cheese,https://www.crunchbase.com/organization/dr-cheese,"Food and Beverage, Food Processing, Snack Food","Shanghai, Shanghai, China, Asia",Series B - Dr. Cheese,https://www.crunchbase.com/funding_round/dr-cheese-series-b--972b6cf6,1,Capital Today,Early Stage Venture,Capital Today,Series B,1,1430000,USD,1430000,,,,1430000,USD,1430000,Yes,,http://www.drcheese.com.cn/,,Early Stage Venture,,"108,518"
2022-01-10,"Sina E-Sports is an online media content platform specializing in publishing E-Sports related news, media, and content.",Sina E-Sports,https://www.crunchbase.com/organization/sina-e-sports,"Content, eSports, Online Games, Online Portals, Video Games","Tianjin, Guangdong, China, Asia",Venture Round - Sina E-Sports,https://www.crunchbase.com/funding_round/sina-e-sports-series-unknown--fb1f1147,1,Huya.com,,Huya.com,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://dj.sina.com.cn/,,,,"110,351"
2022-01-04,"Xinghui New Materials is a carbon fiber composite material R&D developer, producer, and seller of carbon fiber composite materials.",Xinghui New Materials,https://www.crunchbase.com/organization/xinghui-new-materials,"Advanced Materials, Building Material, Manufacturing","Jiaxing, Zhejiang, China, Asia",Series A - Xinghui New Materials,https://www.crunchbase.com/funding_round/xinghui-new-materials-series-a--3c404553,2,"Kuntai Capital, Sinowisdom",Early Stage Venture,Sinowisdom,Series A,1,,,,,,,,,,Yes,,http://www.zjxh-tech.cn/,,M&A,3,"110,912"
2021-12-30,"Value Simplex provides big data, machine learning, and management services for the financial industry.",Value Simplex,https://www.crunchbase.com/organization/value-simplex,"Big Data, Financial Services, Information Technology, Machine Learning, Software","Shanghai, Shanghai, China, Asia",Series B - Value Simplex,https://www.crunchbase.com/funding_round/value-simplex-series-b--c50d80d3,3,"CICC, Inspiration Capital Partners, Shenzhen Capital Group",Early Stage Venture,Inspiration Capital Partners,Series B,4,,,,,,,25998205,USD,25998205,Yes,,http://valuesimplex.com/,,Early Stage Venture,1,"111,218"
2021-12-30,White Rhino is an unmanned delivery and autonomous driving firm providing unmanned delivery solutions and operation of unmanned vehicles.,White Rhinoceros,https://www.crunchbase.com/organization/white-rhinoceros,"Automotive, Autonomous Vehicles, Delivery, Delivery Service","Haidian, Beijing, China, Asia",Seed Round - White Rhinoceros,https://www.crunchbase.com/funding_round/white-rhinoceros-seed--382eed1b,4,"Chang'an Capital, Co-Stone Venture Capital, Linear Capital, Seekdource",Seed,,Seed,2,50000000,CNY,7845476,,,,59000000,CNY,9236705,Yes,,https://www.white-rhino.auto,,Seed,3,"111,938"
2022-01-20,Okai is an electrical company that manufactures light electric vehicles for consumers.,Okai,https://www.crunchbase.com/organization/okai,Electrical Distribution,"Jinyun, Zhejiang, China, Asia",Series A - Okai,https://www.crunchbase.com/funding_round/okai-series-a--77e09c78,4,"CICC, PricewaterhouseCoopers GmbH, Puhua Capital, Wuchan Zhongda Group",Early Stage Venture,,Series A,1,100000000,CNY,15770383,,,,100000000,CNY,15770383,Yes,,https://okai.co/,$10M to $50M,Early Stage Venture,3,"112,263"
2021-12-30,Lizhu Intelligent Equipment is a manufacturer and seller of advanced semiconductor packaging and testing equipment.,Lizhu Intelligent Equipment,https://www.crunchbase.com/organization/lizhu-intelligent-equipment,"Machinery Manufacturing, Manufacturing, Semiconductor","Tianjin, Guangdong, China, Asia",Series B - Lizhu Intelligent Equipment,https://www.crunchbase.com/funding_round/lizhu-intelligent-equipment-series-b--7dd6b5d7,5,"CITIC Capital Holdings, Ideate Investments, Shanghai Kangcheng Investment Management, Shanghai Pudong Kechuang Group, Shanghai Pudong Science and Technology Investment",Early Stage Venture,,Series B,1,,,,,,,,,,Yes,,http://lizhu-semi.com/,,Early Stage Venture,,"112,265"
2022-01-01,YEESTOR Microelectronics focuses on the developing and sales of storage controllers and manufactures of NAND Flash memory control chips.,YEESTOR,https://www.crunchbase.com/organization/yeestor,"Data Center, Data Storage, Information Technology, Manufacturing","Shenzhen, Guangdong, China, Asia",Venture Round - YEESTOR,https://www.crunchbase.com/funding_round/yeestor-series-unknown--94ed2f48,2,"Stony Creek Capital, ZSVC",,,Venture - Series Unknown,3,,,,,,,,,,Yes,,http://www.yeestor.com/,,,,"112,271"
2022-01-15,Junsai Shengwu developes therapies for new solid tumor cell.,Junsai Shengwu,https://www.crunchbase.com/organization/junsai-shengwu,"Biopharma, Clinical Trials, Pharmaceutical","Shanghai, Shanghai, China, Asia",Series A - Junsai Shengwu,https://www.crunchbase.com/funding_round/junsai-shengwu-series-a--18942376,7,"ALAN AMC, BioVenture, Huangpu Medical Fund, Huayi Capital, Kaitai Capital, Oriza Seed Capital (Oriza Yuandian), Waige Capital",Early Stage Venture,,Series A,2,150000000,CNY,23612379,,,,150000000,CNY,23612379,Yes,,https://www.juncell.com/,,Early Stage Venture,,"112,339"
2022-03-24,SwitchBot helps to create a comfortable home with smart home products.,SwitchBot,https://www.crunchbase.com/organization/switchbot,"Hardware, Home Improvement, Smart Home","Shenzhen, Guangdong, China, Asia",Series B - SwitchBot,https://www.crunchbase.com/funding_round/switchbot-series-b--ab40fa1a,3,"Fortune Venture Capital, Ventech China, XBOTPARK Jijin",Early Stage Venture,,Series B,2,,,,,,,3000000,CNY,468684,Yes,,https://www.switch-bot.com/,$10M to $50M,Early Stage Venture,,"112,551"
2022-03-09,NeuroBot develops an industrial artificial intelligence vision open platform.,NeuroBot,https://www.crunchbase.com/organization/neurobot,"Artificial Intelligence (AI), Industrial, Information Technology","Haidian, Beijing, China, Asia",Series A - NeuroBot,https://www.crunchbase.com/funding_round/neurobot-series-a--cac92cca,1,SIG China (SIG Asia Investments),Early Stage Venture,,Series A,3,10000000,CNY,1582855,,,,14000000,CNY,2170126,Yes,,http://www.nb-ai.com/,,Early Stage Venture,,"112,759"
2021-12-17,"Adopt A Cow is a fast-growing, direct-to-consumer dairy company in China that integrates digital solutions into its core operations.",Adopt A Cow,https://www.crunchbase.com/organization/adopt-a-cow,"Consumer, Food and Beverage","Hangzhou, Zhejiang, China, Asia",Series B - Adopt A Cow,https://www.crunchbase.com/funding_round/adopt-a-cow-series-b--7f9c693a,4,"DCP Capital, Guming, Kohlberg Kravis Roberts, Longzhu Capital",Early Stage Venture,Longzhu Capital,Series B,2,,,,,,,,,,Yes,,,,Early Stage Venture,,"112,910"
2021-12-31,Leapstack is a technology company that provides health insurance operations and risk control system solutions.,Leapstack,https://www.crunchbase.com/organization/leapstack,"Artificial Intelligence (AI), Big Data, Financial Services, Health Insurance, Insurance, InsurTech, Machine Learning","Shanghai, Shanghai, China, Asia",Series C - Leapstack,https://www.crunchbase.com/funding_round/leapstack-series-c--9c3ca12c,3,"GF Qianhe Investment, Legend Capital, ShengJing360",Late Stage Venture,Legend Capital,Series C,5,150000000,CNY,23600120,,,,450000000,CNY,66381386,Yes,,https://www.leapstack.tech,$1M to $10M,Late Stage Venture,2,"112,948"
2022-02-24,The Czur is a sort of camera/scanner hybrid,Czur scanner,https://www.crunchbase.com/organization/czur-scanner,"Electronics, Information Technology, IT Management, Manufacturing, Product Design, Software","Shenzhen, Guangdong, China, Asia",Series A - Czur scanner,https://www.crunchbase.com/funding_round/czur-scanner-series-a--a1f063e6,2,"Grains Valley Venture Capital, Yunmu Capital",Early Stage Venture,Grains Valley Venture Capital,Series A,2,,,,,,,581513,USD,581513,Yes,,http://www.czur.com/,,Early Stage Venture,2,"113,034"
2021-12-15,WakeData is an enterprise data services company.,WakeData,https://www.crunchbase.com/organization/wakedata,"Advertising, Big Data, CRM, Enterprise, Information Technology, Marketing","Zhuhai, Guangdong, China, Asia",Series C - WakeData,https://www.crunchbase.com/funding_round/wakedata-series-c--b067b3e1,2,"Country Garden Venture Capital, Poly Capital",Late Stage Venture,Poly Capital,Series C,5,,,,,,,39316243,USD,39316243,Yes,,https://www.wakedata.com/,$10M to $50M,Late Stage Venture,2,"113,298"
2022-01-18,Zhenwei Xiaomeiyuan is a food technology company that offers semi finished dishes.,Zhenwei Xiaomeiyuan,https://www.crunchbase.com/organization/zhenwei-xiaomeiyuan,"Food and Beverage, Food Processing, Restaurants","Shanghai, Shanghai, China, Asia",Series B - Zhenwei Xiaomeiyuan,https://www.crunchbase.com/funding_round/zhenwei-xiaomeiyuan-series-b--cf235baf,3,"Baidu Ventures, Dingxiang Capital, Zero One Ventures",Early Stage Venture,Baidu Ventures,Series B,3,,,,,,,17600000,USD,17600000,Yes,,http://www.zwxmy.net/,,Early Stage Venture,1,"113,286"
