Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-07-26,Unisun Energy is aglobalized photovoltaic technology solution provider.,Unisun Energy Group,https://www.crunchbase.com/organization/unisun-energy-group,"Energy, Solar","Shanghai, Shanghai, China, Asia",Series C - Unisun Energy Group,https://www.crunchbase.com/funding_round/unisun-energy-group-series-c--8044deaf,2,"Cathay Capital, Source Code Capital",Late Stage Venture,Cathay Capital,Series C,3,,,,,,,,,,Yes,,http://www.unisun-energy.com,$500M to $1B,Late Stage Venture,1,"73,536",
2023-07-14,Hicren is a digital orthopedic minimally invasive platform that manufactures curved-angle traditional vertebroplasty products.,Hicren,https://www.crunchbase.com/organization/hicren,"Manufacturing, Medical, Medical Device","Ningbo, Zhejiang, China, Asia",Series C - Hicren,https://www.crunchbase.com/funding_round/hicren-series-c--269c3ae4,1,SZHTI Group,Late Stage Venture,SZHTI Group,Series C,1,,,,,,,,,,Yes,,https://www.hicren.com.cn/,,Late Stage Venture,,"73,538",
2023-07-11,"Times Starlight manufactures military-grade aerial vehicles, communication command vehicles and AI command system.",Times Starlight,https://www.crunchbase.com/organization/times-starlight,"Artificial Intelligence (AI), Electronics, Manufacturing, Sensor","Chengdu Shi, Sichuan, China, Asia",Series A - Times Starlight,https://www.crunchbase.com/funding_round/times-starlight-series-a--fd60fdb5,1,Shanghai Tianyan,Early Stage Venture,Shanghai Tianyan,Series A,2,,,,,,,,,,Yes,,https://www.tim-uav.com/,$10M to $50M,Early Stage Venture,,"73,541",
2023-08-08,Lingxin New Energy specializes in the R&D and manufacture of high-power polymer gel solid-state batteries.,Linxin New Energy,https://www.crunchbase.com/organization/linxin-new-energy,"Battery, Energy, Manufacturing","Changshou, Chongqing, China, Asia",Venture Round - Linxin New Energy,https://www.crunchbase.com/funding_round/linxin-new-energy-series-unknown--e74231e9,1,China Merchants Venture Capital,,China Merchants Venture Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"73,544",
2023-06-05,Ding Ding Dangdang is an industry-wide procurement and marketing management DaaS platform.,Ding Ding Dangdang,https://www.crunchbase.com/organization/ding-ding-dangdang,"SaaS, Service Industry","Hangzhou, Zhejiang, China, Asia",Series A - Ding Ding Dangdang,https://www.crunchbase.com/funding_round/ding-ding-dangdang-series-a--af1b9a7a,4,"Hangzhou Telijia Network Technology, Kuaikeli (Beijing) Group, Minsheng E-commerce, Zhejiang Laozihaoxin Information Technology",Early Stage Venture,Minsheng E-commerce,Series A,1,,,,,,,,,,Yes,,https://www.ddingddang.com/,,Early Stage Venture,,"73,489",
2023-06-07,Uphoto is an enterprise-level photo live broadcast SaaS system platform service provider.,Uphoto,https://www.crunchbase.com/organization/uphoto,"Cloud Computing, Photo Sharing, SaaS","Nankai, Tianjin, China, Asia",Angel Round - Uphoto,https://www.crunchbase.com/funding_round/uphoto-angel--ec500959,1,Jinbole Venture Capital,Seed,Jinbole Venture Capital,Angel,1,,,,,,,,,,Yes,,https://www.uphoto.cn/,,Seed,1,"73,560",
2023-06-08,Feigong Culture is a traditional cultural communication company that promotes Chinese agarwood culture.,Feigong Culture,https://www.crunchbase.com/organization/feigong-culture,"E-Commerce, Social, Unified Communications","Guangzhou, Guangdong, China, Asia",Venture Round - Feigong Culture,https://www.crunchbase.com/funding_round/feigong-culture-series-unknown--f11bfee5,1,Longding Investment,,Longding Investment,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.feigongwenhua.com/,,,1,"73,561",
2023-09-01,Pioneer Gene is a developer of molecular diagnostic instruments.,Pioneer Gene,https://www.crunchbase.com/organization/pioneer-gene,"Health Care, Health Diagnostics","Hangzhou, Zhejiang, China, Asia",Series B - Pioneer Gene,https://www.crunchbase.com/funding_round/pioneer-gene-series-b--9bb094d5,2,"Envision Capital, Xuejian Capital",Early Stage Venture,Envision Capital,Series B,2,100000000,CNY,13771828,,,,220000000,CNY,32276925,Yes,,https://www.pilotgene.com/,,Early Stage Venture,,"73,573",
2023-08-16,"4DBIM is a domestic provider of life-cycle BIM platforms, software and services.",4DBIM,https://www.crunchbase.com/organization/4dbim,"Construction, Consulting, Information Services","Haidian, Beijing, China, Asia",Series B - 4DBIM,https://www.crunchbase.com/funding_round/4dbim-series-b--f803cf3b,3,"Beijing Venture Capital, Poly Capital, Sanqi Lexin",Early Stage Venture,Beijing Venture Capital,Series B,3,100000000,CNY,13702196,,,,200000000,CNY,29180395,Yes,,http://www.4dbim.ren/,,Early Stage Venture,,"73,502",
2023-06-07,"Baining Yingchuang engaged in R&D, produiction and sales of high-end medical devices related to perioperative period",Baining Yingchuang,https://www.crunchbase.com/organization/baining-yingchuang,"Medical, Medical Device","Taizhou, Jiangsu, China, Asia",Venture Round - Baining Yingchuang,https://www.crunchbase.com/funding_round/baining-yingchuang-series-unknown--c5d55ba3,1,Addor Capital,,Addor Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.bnycmed.cn/,,,1,"73,515",
2023-09-01,Moson Technology is a carbon fiber motor rotor manufacturer that focuses on forward research and development of carbon fiber components.,Moson Technology,https://www.crunchbase.com/organization/moson-technology,"Automotive, Manufacturing","Wuhu, Anhui, China, Asia",Angel Round - Moson Technology,https://www.crunchbase.com/funding_round/moson-technology-angel--60e3b7db,1,Atom Ventures,Seed,Atom Ventures,Angel,1,,,,,,,,,,Yes,,,,Seed,1,"73,521",
2023-07-14,"General Zitao is a health teaware product designer and manufacturer, specializing in the design, manufacture, and marketing.",General Zitao,https://www.crunchbase.com/organization/general-zitao,"Manufacturing, Product Design","Honghe, Yunnan, China, Asia",Angel Round - General Zitao,https://www.crunchbase.com/funding_round/general-zitao-angel--06408355,1,JBC,Seed,JBC,Angel,1,1000000,CNY,140034,,,,1000000,CNY,140034,Yes,,,,Seed,,"73,522",
2023-07-06,Zhipet Pharmaceutical is an FIC revolutionary pet medicine maker and a compound inventive company that utilizes AI technology.,Zhipet Pharmaceutical,https://www.crunchbase.com/organization/zhipet-pharmaceutical,"Biotechnology, Medical, Pharmaceutical, Veterinary","Tongzhou, Beijing, China, Asia",Angel Round - Zhipet Pharmaceutical,https://www.crunchbase.com/funding_round/zhipet-pharmaceutical-angel--9c4e0492,2,"Lenovo Star, MiraclePlus",Seed,Lenovo Star,Angel,1,1440000,USD,1440000,,,,1440000,USD,1440000,Yes,,,,Seed,,"73,651",
2023-07-13,"Dianlian specialized in R&D, manufacturing, and support of industrial equipment application sensors and intelligent detection systems.",Dianlian Sensing,https://www.crunchbase.com/organization/dianlian-sensing,"Manufacturing, Sensor","Shenzhen, Guangdong, China, Asia",Angel Round - Dianlian Sensing,https://www.crunchbase.com/funding_round/dianlian-sensing-angel--071d5793,1,Keli Sensing Technology,Seed,Keli Sensing Technology,Angel,1,,,,,,,,,,Yes,,,,Seed,,"73,653",
2023-07-04,Heshu specializes in the integration and deployment of large-scale energy storage systems on both the power generating and grid sides.,Heshu Energy,https://www.crunchbase.com/organization/heshu-energy,"Energy Storage, Power Grid","Xiamen, Fujian, China, Asia",Seed Round - Heshu Energy,https://www.crunchbase.com/funding_round/heshu-energy-seed--cd4c6eb8,1,Fenghe Capital,Seed,Fenghe Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"73,534",
2023-06-28,Jiangci Electronics is a manufacturer of high-performance piezoelectric ceramics and components.,Jiangci Electronics,https://www.crunchbase.com/organization/jiangci-electronics,"Electronics, Manufacturing","Suzhou, Jiangsu, China, Asia",Seed Round - Jiangci Electronics,https://www.crunchbase.com/funding_round/jiangci-electronics-seed--101dd2d0,1,CAS Star,Seed,CAS Star,Seed,1,10000000,CNY,1380358,,,,10000000,CNY,1380358,Yes,,,,Seed,1,"73,697",
2023-08-15,"Mvotem Optics manufactures optical products for industry, military scientific research, medical instruments and mechanical equipment.",Mvotem Optics,https://www.crunchbase.com/organization/mvotem-optics,"B2B, Electronics, Manufacturing","Kunshan, Anhui, China, Asia",Series A - Mvotem Optics,https://www.crunchbase.com/funding_round/mvotem-optics-series-a--7f33f7cb,1,Addor Capital,Early Stage Venture,Addor Capital,Series A,1,,,,,,,,,,Yes,,http://www.mvotem.com/,,Early Stage Venture,1,"73,698",
2023-08-04,Herocheeris a AI based smart government and police comprehensive service provider.,Herocheer,https://www.crunchbase.com/organization/herocheer,"Big Data, Electronics, Information Technology","Xiamen, Fujian, China, Asia",Series C - Herocheer,https://www.crunchbase.com/funding_round/herocheer-series-c--02e6a7f3,1,Harsom Group,Late Stage Venture,Harsom Group,Series C,1,200000000,CNY,27891280,,,,200000000,CNY,27891280,Yes,,https://www.herocheer.com/,,Late Stage Venture,,"73,640",
2023-08-16,Xintaihe Nano Technologies is a natural graphite anode company that focuses on production of graphite materials for lithium-ion batteries.,Xintaihe Nano Technology,https://www.crunchbase.com/organization/xintaihe-nano-technology,"Advanced Materials, Industrial Manufacturing, Manufacturing","Qingdao Shi, Shandong, China, Asia",Series A - Xintaihe Nano Technology,https://www.crunchbase.com/funding_round/xintaihe-nano-technology-series-a--36457624,2,"Amperex Technology, Fengyun Capital",Early Stage Venture,Fengyun Capital,Series A,1,100000000,CNY,13702196,,,,100000000,CNY,13702196,Yes,,,,Early Stage Venture,,"73,641",
2023-08-31,"Jiangmen Hechuang is committed to research, development, & manufacturing of new generation of co-precipitated silicon carbon anode products.",Jiangmen Hechuang,https://www.crunchbase.com/organization/jiangmen-hechuang,"Advanced Materials, Battery, Manufacturing","Jiangmen, Guangdong, China, Asia",Seed Round - Jiangmen Hechuang,https://www.crunchbase.com/funding_round/jiangmen-hechuang-seed--ff720a26,2,"FountainBridge Capital, Qiancheng Capital",Seed,Qiancheng Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,1,"73,563",
2023-08-02,Digital Raccoon is a game development studio that focuses on creating creative games.,Digital Raccoon,https://www.crunchbase.com/organization/digital-raccoon,"Developer Platform, Gaming","Haidian, Beijing, China, Asia",Series B - Digital Raccoon,https://www.crunchbase.com/funding_round/digital-raccoon-series-b--0bbaa347,1,Jinxin Gongxiao Fund,Early Stage Venture,Jinxin Gongxiao Fund,Series B,1,,,,,,,,,,Yes,,http://www.raccoon-games.com/,,Early Stage Venture,1,"73,566",
2023-06-25,"Jitong Life is a biotechnology company that focuses on the research &development, production and sales of high-end life science instruments.",Jitong Life,https://www.crunchbase.com/organization/jitong-life,"Biotechnology, Life Science, Medical","Suzhou Shi, Jiangsu, China, Asia",Seed Round - Jitong Life,https://www.crunchbase.com/funding_round/jitong-life-seed--cdf4e632,1,Lucion,Seed,Lucion,Seed,2,,,,,,,,,,Yes,,,,Seed,1,"73,677",
2023-06-15,Xiaopangli is a prefabricated food brand that specializes in local dishes and raw materials supplied to various places.,Xiaopangli,https://www.crunchbase.com/organization/xiaopangli,"Food and Beverage, Food Processing, Hospitality","Huaihua, Hunan, China, Asia",Angel Round - Xiaopangli,https://www.crunchbase.com/funding_round/xiaopangli-angel--c40f61ae,1,Hanpan Venture Capital.,Seed,Hanpan Venture Capital.,Angel,1,,,,,,,,,,Yes,,,,Seed,,"73,682",
2023-06-20,Zhixing Wujie specialized in development of spatial computing devices based on RISC-V.,Zhixing Wujie,https://www.crunchbase.com/organization/zhixing-wujie,"Application Specific Integrated Circuit (ASIC), Information Technology","Xuhui, Shanghai, China, Asia",Seed Round - Zhixing Wujie,https://www.crunchbase.com/funding_round/zhixing-wujie-seed--abfa9500,1,Qianhai Fund of Funds,Seed,Qianhai Fund of Funds,Seed,1,,,,,,,,,,Yes,,,,Seed,,"73,668",
2023-08-01,Chaosheng Technology mainly provides risk management digital solutions for bulk commodity production and processing trade enterprises.,Chaosheng Technology,https://www.crunchbase.com/organization/chaosheng-technology,"Cloud Computing, SaaS","Hangzhou, Zhejiang, China, Asia",Series A - Chaosheng Technology,https://www.crunchbase.com/funding_round/chaosheng-technology-series-a--6b778336,1,Maizun Capital,Early Stage Venture,Maizun Capital,Series A,1,,,,,,,,,,Yes,,https://www.chosenone.com.cn/,,Early Stage Venture,,"73,690",
2023-06-16,Cloud Technology is a multi-cloud and integrated data platform provider.,Cloud Technology,https://www.crunchbase.com/organization/cloud-technology-d0bf,"Cloud Data Services, Data Integration","Hangzhou, Zhejiang, China, Asia",Angel Round - Cloud Technology,https://www.crunchbase.com/funding_round/cloud-technology-d0bf-angel--9cefcfea,1,Vision Plus Capital,Seed,Vision Plus Capital,Angel,2,,,,,,,,,,Yes,,https://www.yunqi.tech,,Seed,,"73,753",
2023-07-17,"Xinhengrui Medical provides heart-assisted medical devices and offers complete, effective intelligent mechanical-assisted therapy solutions.",Xinhengrui Medical,https://www.crunchbase.com/organization/xinhengrui-medical,"Health Care, Medical, Medical Device","Minhang, Shanghai, China, Asia",Series A - Xinhengrui Medical,https://www.crunchbase.com/funding_round/xinhengrui-medical-series-a--f2357137,3,"Everest Venture Capital, Huaige Capital, IDG Capital",Early Stage Venture,IDG Capital,Series A,1,100000000,CNY,13943695,,,,100000000,CNY,13943695,Yes,,,,Early Stage Venture,1,"73,754",
2023-07-17,Huayang Yuguang offers China's intelligent manufacturing upgrade and technology solutions.,Huayang Yuguang,https://www.crunchbase.com/organization/huayang-yuguang,"Automotive, Industrial Automation, Industrial Manufacturing","Dongguang, Guangdong, China, Asia",Seed Round - Huayang Yuguang,https://www.crunchbase.com/funding_round/huayang-yuguang-seed--ca863dd1,1,Guiyang Venture Capital,Seed,Guiyang Venture Capital,Seed,1,,,,,,,,,,Yes,,http://www.hygauto.com/,,Seed,,"73,696",
2023-08-07,"JoyFit provides creative water accessories, such as fun bottles, for the Z generation of consumers.",JoyFit,https://www.crunchbase.com/organization/joyfit,"Consumer Goods, E-Commerce, Water","Guangzhou, Guangdong, China, Asia",Angel Round - JoyFit,https://www.crunchbase.com/funding_round/joyfit-angel--9d6787e6,1,China Investment Corporation,Seed,China Investment Corporation,Angel,1,,,,,,,,,,Yes,,,,Seed,,"73,723",
2023-08-18,Yingke Materials is a provider of high-performance electronic paste and powder.,Yingke Materials,https://www.crunchbase.com/organization/yingke-materials,"Electrical Distribution, Electronics, Industrial Manufacturing","Guangzhou, Guangdong, China, Asia",Seed Round - Yingke Materials,https://www.crunchbase.com/funding_round/yingke-materials-seed--6503480d,2,"Leaguer Group, Northern Light Venture Capital",Seed,Leaguer Group,Seed,2,,,,,,,,,,Yes,,,,Seed,,"73,712",
2023-09-07,"New Dream Catering is a snack catering franchise that offers a variety of catering services, including home-cooked meals.",New Dream Catering,https://www.crunchbase.com/organization/new-dream-catering,"Catering, Food and Beverage, Snack Food","Jinan, Shandong, China, Asia",Series A - New Dream Catering,https://www.crunchbase.com/funding_round/new-dream-catering-series-a--fbf2ff24,1,Guozheng Capital,Early Stage Venture,Guozheng Capital,Series A,1,50000000,CNY,6822399,,,,50000000,CNY,6822399,Yes,,,,Early Stage Venture,,"73,603",
2023-06-28,Zhongke Yuanyi manufactures nano-coating materials that reduce environmental impact.,Zhongke Yuanyi,https://www.crunchbase.com/organization/zhongke-yuanyi,"Chemical, Manufacturing, Service Industry","Fuhou, Fujian, China, Asia",Venture Round - Zhongke Yuanyi,https://www.crunchbase.com/funding_round/zhongke-yuanyi-series-unknown--f562fd0e,1,Everstate Capital,,Everstate Capital,Venture - Series Unknown,1,10000000,CNY,1380358,,,,10000000,CNY,1380358,Yes,,,,,,"73,714",
2023-08-28,Formal-Tech is a embedded software company that offers development and production of high-safety industrial control software and hardware.,Formal-Tech,https://www.crunchbase.com/organization/formal-tech,"Developer Platform, Embedded Software, Enterprise Software, Hardware","Putuo, Shanghai, China, Asia",Series A - Formal-Tech,https://www.crunchbase.com/funding_round/formal-tech-series-a--9780c91c,3,"CDH Investments, GL Ventures LLC, Tonggao Capital",Early Stage Venture,GL Ventures LLC,Series A,1,100000000,CNY,13717233,,,,100000000,CNY,13717233,Yes,,http://www.formal-tech.com,,Early Stage Venture,,"73,717",
2023-08-11,Zhongke Tiangong is an overall solution provider for intelligent packaging unmanned factories.,Zhongke Tiangong,https://www.crunchbase.com/organization/zhongke-tiangong,"Information Technology, Packaging Services, Service Industry","Wuhan, Hubei, China, Asia",Series A - Zhongke Tiangong,https://www.crunchbase.com/funding_round/zhongke-tiangong-series-a--6beb9b5f,1,Fortune Venture Capital,Early Stage Venture,Fortune Venture Capital,Series A,1,,,,,,,,,,Yes,,https://www.sinotecho.com/,,Early Stage Venture,,"73,609",
